Fuel Type Code,Station Name,City,State,ZIP,Latitude,Longitude,Open Date,Access Code
ELEC,"Macerich Fashion Outlets of Chicago (Rosemont, IL)",Rosemont,IL,60018,41.975448,-87.865791,2021-05-29,public
ELEC,Royse and Brinkmeyer Apartments,Champaign,IL,61820,40.112202,-88.246056,2021-06-02,public
ELEC,Target - Tesla Supercharger,Chicago,IL,60647,41.927702,-87.685702,2021-06-01,public
ELEC,The Mil?€?Ton - Bldg 1,Vernon Hills,IL,60061,42.2463509,-87.9492809,2021-06-10,public
ELEC,LEWIS U. EV LEWIS2,Romeoville,IL,60446,41.605889,-88.083331,2021-06-17,public
ELEC,LEWIS U. EV LEWIS1,Romeoville,IL,60446,41.605891,-88.083259,2021-06-17,public
ELEC,1035 Van Buren - Garage - ParkChirp,Chicago,IL,60607,41.8767996,-87.6532026,2021-06-24,public
ELEC,Aspire Residences,Chicago,IL,60616,41.85385,-87.625126,2021-06-25,public
ELEC,Casey's General Store #2226 - Tesla Supercharger,Collinsville,IL,62234,38.673337,-90.0135,2021-06-19,public
ELEC,Oakbrook Center - DCFC,Oak Brook,IL,60523,41.85164,-87.951747,2021-06-21,public
ELEC,"BOA Logan Square IL4-313 (Chicago, IL)",Chicago,IL,60647,41.932401,-87.711333,2021-06-28,public
ELEC,BOLINGBROOK STATION 2,Bolingbrook,IL,60440,41.680797,-88.084733,2021-07-01,public
ELEC,WINNETKA HUBBARD WOODS,Winnetka,IL,60093,42.118567,-87.744309,2021-07-02,public
ELEC,Whole Foods - Canal St,Chicago,IL,60607,41.86809,-87.638211,2021-07-04,public
ELEC,Walgreens,Palatine,IL,60074,42.13892,-88.03465,2021-07-04,public
ELEC,Woodfield Mall,Schaumburg,IL,60173,42.046533,-88.03877,2021-07-04,public
ELEC,Walgreens,Chicago,IL,60614,41.92571,-87.66618,2021-07-04,public
ELEC,UIC Maxwell Street Parking Structure,Chicago,IL,60607,41.864717,-87.645444,2021-07-04,public
ELEC,Walgreens,Chicago,IL,60660,41.984701,-87.660936,2021-07-04,public
ELEC,7-Eleven,South Holland,IL,60473,41.577556,-87.60026,2021-07-04,public
ELEC,Walgreens,Westchester,IL,60154,41.862932,-87.881634,2021-07-04,public
ELEC,Jewel-Osco,Chicago,IL,60618,41.943222,-87.689259,2021-07-04,public
ELEC,Walgreens,Chicago,IL,60625,41.97494,-87.69292,2021-07-04,public
ELEC,Berwyn Public Parking Garage,Berwyn,IL,60402,41.8315278,-87.7943384,2021-07-04,public
ELEC,7-Eleven,Schiller Park,IL,60176,41.951373,-87.883825,2021-07-04,public
ELEC,7-Eleven,Libertyville,IL,60048,42.253736,-87.902631,2021-07-04,public
ELEC,Whole Foods Market,Chicago,IL,60646,41.990657,-87.748603,2021-07-04,public
ELEC,Whole Foods Market,Chicago,IL,60642,41.908771,-87.653054,2021-07-04,public
ELEC,7-Eleven,South Holland,IL,60473,41.579983,-87.59882,2021-07-04,public
ELEC,7-Eleven,Schiller Park,IL,60176,41.949733,-87.881867,2021-07-04,public
ELEC,Whole Foods Market,Chicago,IL,60613,41.948448,-87.649988,2021-07-04,public
ELEC,Whole Foods Market,Chicago,IL,60654,41.89505,-87.62899,2021-07-04,public
ELEC,Walgreens,Palatine,IL,60067,42.110582,-88.034787,2021-07-04,public
ELEC,Commerce Bank,O Fallon,IL,62269,38.572106,-89.928057,2021-07-04,public
ELEC,Chicago Premium Outlets,Aurora,IL,60502,41.8014,-88.2764,2021-07-04,public
ELEC,Orland Square Mall,Orland Park,IL,60462,41.620976,-87.848336,2021-07-04,public
ELEC,Gurnee Mills,Gurnee,IL,60031,42.389763,-87.95552,2021-07-04,public
ELEC,7-Eleven,Lake Forest,IL,60045,42.252422,-87.900153,2021-07-04,public
ELEC,Quincy Medical Group - Employee Parking,Quincy,IL,62301,39.939825,-91.398566,2021-07-06,public
ELEC,O'BRIEN KIA GARAGE,Bloomington,IL,61704,40.457673,-88.96845,2021-07-08,public
ELEC,O'BRIEN KIA SERVICES,Bloomington,IL,61704,40.457511,-88.96872,2021-07-08,public
ELEC,CHI PUB SCHOOLS CVS,Chicago,IL,60617,41.739279,-87.574212,2021-07-09,public
ELEC,Fletcher Jones Audi Service Center,Chicago,IL,60642,41.8994853,-87.65456749,2021-07-09,private
ELEC,ROCHELLE ROCHELLE 1,Rochelle,IL,61068,41.923042,-89.06534,2021-07-13,public
ELEC,ROCHELLE ROCHELLE 2,Rochelle,IL,61068,41.92321,-89.065346,2021-07-13,public
ELEC,110 UPPERWACKER STATION 2,Chicago,IL,60606,41.882767,-87.637283,2021-07-16,public
ELEC,RUSH PARKING STATION 02,Chicago,IL,60612,41.873913,-87.668106,2021-07-17,public
ELEC,RUSH PARKING STATION 01,Chicago,IL,60612,41.87393,-87.66806,2021-07-17,public
ELEC,ST 1400 & 1450 TOWER 2 LOWER B,Schaumburg,IL,60173,42.045324,-88.043961,2021-07-20,public
ELEC,LIBERTY VW NISSAN FRONT,Libertyville,IL,60048,42.27143,-87.949595,2021-07-22,public
ELEC,La Salle EV Chargers,LaSalle,IL,61301,41.328811,-89.095456,2021-07-27,public
ELEC,VOLVO CHARGERS SHOP 01,Lisle,IL,60532,41.806658,-88.07576,2021-07-29,public
ELEC,VOLVO CHARGERS SHOP 02,Lisle,IL,60532,41.806434,-88.075824,2021-07-29,public
ELEC,SWEC_ SWEC1,Maryville,IL,62062,38.73731,-89.94582,2021-07-29,public
ELEC,SWEC_ SWEC2,Maryville,IL,62062,38.73739,-89.94582,2021-07-29,public
